app_key,setTitle#org.bottiger.podcast.provider.SlimImplementations.SlimSubscription
app_key,setLink#org.bottiger.podcast.provider.SlimImplementations.SlimSubscription
app_key,getType#org.bottiger.podcast.provider.SlimImplementations.SlimSubscription
app_key,setDescription#org.bottiger.podcast.provider.SlimImplementations.SlimSubscription
app_key,onStartJob#org.bottiger.podcast.service.jobservice.PodcastUpdateJobService
app_key,onStopJob#org.bottiger.podcast.service.jobservice.PodcastUpdateJobService
app_key,startServer#org.bottiger.podcast.fetcher.StreamDownloader
app_key,onNothingSelected#org.bottiger.podcast.DiscoveryFragment
app_key,createHandlerMessage#org.bottiger.podcast.DiscoveryFragment
app_key,getDefaultSearchEngine#org.bottiger.podcast.DiscoveryFragment
app_key,transformPage#org.bottiger.podcast.Animations.ZoomOutPageTransformer
app_key,onCancel#org.bottiger.podcast.views.dialogs.DialogPlaylistContent
app_key,onClick#org.bottiger.podcast.views.dialogs.DialogPlaylistContent
app_key,getInterpolation#org.bottiger.podcast.views.MultiShrink.feed.MultiShrinkScroller$2
app_key,getPlaybackState#org.bottiger.podcast.Player.PlayerStateManager
